full_text,bigrams,trigrams
"['indonesia', 'arab', 'saudi', 'gol', 'penalti', 'kevin', 'diks', 'menit', 'sempat', 'bawa', 'indonesia', 'unggul', 'gol', 'balas', 'untuk', 'tuan', 'rumah', 'balik', 'pimpin', 'ayo', 'kejar', 'babak', 'dua', 'kreatif', 'sayid', 'ghifari', 'timnasindonesia', 'pssi', 'kualifikasipialadunia', 'roadtoworldcup']","['indonesia arab', 'arab saudi', 'saudi gol', 'gol penalti', 'penalti kevin', 'kevin diks', 'diks menit', 'menit sempat', 'sempat bawa', 'bawa indonesia', 'indonesia unggul', 'unggul gol', 'gol balas', 'balas untuk', 'untuk tuan', 'tuan rumah', 'rumah balik', 'balik pimpin', 'pimpin ayo', 'ayo kejar', 'kejar babak', 'babak dua', 'dua kreatif', 'kreatif sayid', 'sayid ghifari', 'ghifari timnasindonesia', 'timnasindonesia pssi', 'pssi kualifikasipialadunia', 'kualifikasipialadunia roadtoworldcup']","['indonesia arab saudi', 'arab saudi gol', 'saudi gol penalti', 'gol penalti kevin', 'penalti kevin diks', 'kevin diks menit', 'diks menit sempat', 'menit sempat bawa', 'sempat bawa indonesia', 'bawa indonesia unggul', 'indonesia unggul gol', 'unggul gol balas', 'gol balas untuk', 'balas untuk tuan', 'untuk tuan rumah', 'tuan rumah balik', 'rumah balik pimpin', 'balik pimpin ayo', 'pimpin ayo kejar', 'ayo kejar babak', 'kejar babak dua', 'babak dua kreatif', 'dua kreatif sayid', 'kreatif sayid ghifari', 'sayid ghifari timnasindonesia', 'ghifari timnasindonesia pssi', 'timnasindonesia pssi kualifikasipialadunia', 'pssi kualifikasipialadunia roadtoworldcup']"
"['timnas', 'indonesia', 'main', 'cuma', 'tahan', 'serang', 'arab', 'saudi', 'tidak', 'main', 'organisir', 'nyaris', 'kucar', 'kacir', 'tengah', 'parah', 'banget', 'asianqualifiers']","['timnas indonesia', 'indonesia main', 'main cuma', 'cuma tahan', 'tahan serang', 'serang arab', 'arab saudi', 'saudi tidak', 'tidak main', 'main organisir', 'organisir nyaris', 'nyaris kucar', 'kucar kacir', 'kacir tengah', 'tengah parah', 'parah banget', 'banget asianqualifiers']","['timnas indonesia main', 'indonesia main cuma', 'main cuma tahan', 'cuma tahan serang', 'tahan serang arab', 'serang arab saudi', 'arab saudi tidak', 'saudi tidak main', 'tidak main organisir', 'main organisir nyaris', 'organisir nyaris kucar', 'nyaris kucar kacir', 'kucar kacir tengah', 'kacir tengah parah', 'tengah parah banget', 'parah banget asianqualifiers']"
"['laga', 'kualifikasi', 'piala', 'dunia', 'timnas', 'indonesia', 'arab', 'saudi', 'jalan', 'seru', 'simak', 'hasil', 'babak', 'pertama', 'rekap', 'tanding']","['laga kualifikasi', 'kualifikasi piala', 'piala dunia', 'dunia timnas', 'timnas indonesia', 'indonesia arab', 'arab saudi', 'saudi jalan', 'jalan seru', 'seru simak', 'simak hasil', 'hasil babak', 'babak pertama', 'pertama rekap', 'rekap tanding']","['laga kualifikasi piala', 'kualifikasi piala dunia', 'piala dunia timnas', 'dunia timnas indonesia', 'timnas indonesia arab', 'indonesia arab saudi', 'arab saudi jalan', 'saudi jalan seru', 'jalan seru simak', 'seru simak hasil', 'simak hasil babak', 'hasil babak pertama', 'babak pertama rekap', 'pertama rekap tanding']"
"['kluivert', 'bawa', 'timnas', 'indonesia', 'mundur', 'bukan', 'soal', 'skor', 'main', 'timnas', 'buruk', 'parah']","['kluivert bawa', 'bawa timnas', 'timnas indonesia', 'indonesia mundur', 'mundur bukan', 'bukan soal', 'soal skor', 'skor main', 'main timnas', 'timnas buruk', 'buruk parah']","['kluivert bawa timnas', 'bawa timnas indonesia', 'timnas indonesia mundur', 'indonesia mundur bukan', 'mundur bukan soal', 'bukan soal skor', 'soal skor main', 'skor main timnas', 'main timnas buruk', 'timnas buruk parah']"
"['laga', 'timnas', 'indonesia', 'arab', 'saudi', 'buka', 'sisih', 'grup', 'putar', 'empat', 'kualifikasi', 'piala', 'dunia', 'zona', 'asia', 'garuda', 'tinggal', 'babak', 'pertama']","['laga timnas', 'timnas indonesia', 'indonesia arab', 'arab saudi', 'saudi buka', 'buka sisih', 'sisih grup', 'grup putar', 'putar empat', 'empat kualifikasi', 'kualifikasi piala', 'piala dunia', 'dunia zona', 'zona asia', 'asia garuda', 'garuda tinggal', 'tinggal babak', 'babak pertama']","['laga timnas indonesia', 'timnas indonesia arab', 'indonesia arab saudi', 'arab saudi buka', 'saudi buka sisih', 'buka sisih grup', 'sisih grup putar', 'grup putar empat', 'putar empat kualifikasi', 'empat kualifikasi piala', 'kualifikasi piala dunia', 'piala dunia zona', 'dunia zona asia', 'zona asia garuda', 'asia garuda tinggal', 'garuda tinggal babak', 'tinggal babak pertama']"
"['gaada', 'instan', 'kalau', 'gagal', 'mungkin', 'jadi', 'ajar', 'harga', 'pssi', 'bagaimana', 'kembang', 'talenta', 'muda', 'indonesia', 'target', 'awal', 'round', 'out', 'nya', 'sty', 'jadi', 'berekspektasi', 'lebih', 'pildun', 'tidaktahu', 'atas', 'hasil', 'luap', 'emosi', 'sty', 'ganti']","['gaada instan', 'instan kalau', 'kalau gagal', 'gagal mungkin', 'mungkin jadi', 'jadi ajar', 'ajar harga', 'harga pssi', 'pssi bagaimana', 'bagaimana kembang', 'kembang talenta', 'talenta muda', 'muda indonesia', 'indonesia target', 'target awal', 'awal round', 'round out', 'out nya', 'nya sty', 'sty jadi', 'jadi berekspektasi', 'berekspektasi lebih', 'lebih pildun', 'pildun tidaktahu', 'tidaktahu atas', 'atas hasil', 'hasil luap', 'luap emosi', 'emosi sty', 'sty ganti']","['gaada instan kalau', 'instan kalau gagal', 'kalau gagal mungkin', 'gagal mungkin jadi', 'mungkin jadi ajar', 'jadi ajar harga', 'ajar harga pssi', 'harga pssi bagaimana', 'pssi bagaimana kembang', 'bagaimana kembang talenta', 'kembang talenta muda', 'talenta muda indonesia', 'muda indonesia target', 'indonesia target awal', 'target awal round', 'awal round out', 'round out nya', 'out nya sty', 'nya sty jadi', 'sty jadi berekspektasi', 'jadi berekspektasi lebih', 'berekspektasi lebih pildun', 'lebih pildun tidaktahu', 'pildun tidaktahu atas', 'tidaktahu atas hasil', 'atas hasil luap', 'hasil luap emosi', 'luap emosi sty', 'emosi sty ganti']"
"['sudah', 'fase', 'jauh', 'otak', 'atik', 'squad', 'kamu', 'patrik', 'bego', 'gelo', 'gelo', 'timnas', 'bukan', 'urus', 'kamu', 'doang', 'urus', 'jta', 'masyarakat', 'indonesia', 'harap', 'masuk', 'pildun', 'pertama', 'kali', 'cok', 'timnasday']","['sudah fase', 'fase jauh', 'jauh otak', 'otak atik', 'atik squad', 'squad kamu', 'kamu patrik', 'patrik bego', 'bego gelo', 'gelo gelo', 'gelo timnas', 'timnas bukan', 'bukan urus', 'urus kamu', 'kamu doang', 'doang urus', 'urus jta', 'jta masyarakat', 'masyarakat indonesia', 'indonesia harap', 'harap masuk', 'masuk pildun', 'pildun pertama', 'pertama kali', 'kali cok', 'cok timnasday']","['sudah fase jauh', 'fase jauh otak', 'jauh otak atik', 'otak atik squad', 'atik squad kamu', 'squad kamu patrik', 'kamu patrik bego', 'patrik bego gelo', 'bego gelo gelo', 'gelo gelo timnas', 'gelo timnas bukan', 'timnas bukan urus', 'bukan urus kamu', 'urus kamu doang', 'kamu doang urus', 'doang urus jta', 'urus jta masyarakat', 'jta masyarakat indonesia', 'masyarakat indonesia harap', 'indonesia harap masuk', 'harap masuk pildun', 'masuk pildun pertama', 'pildun pertama kali', 'pertama kali cok', 'kali cok timnasday']"
"['ujung', 'tanduk', 'stop', 'konten', 'timnas', 'indonesia', 'kalau', 'lawan', 'arab', 'sudah', 'tidak', 'mampu', 'hapus', 'tagar', 'garuda', 'dunia', 'dunia', 'apa', 'dunia', 'ghoib']","['ujung tanduk', 'tanduk stop', 'stop konten', 'konten timnas', 'timnas indonesia', 'indonesia kalau', 'kalau lawan', 'lawan arab', 'arab sudah', 'sudah tidak', 'tidak mampu', 'mampu hapus', 'hapus tagar', 'tagar garuda', 'garuda dunia', 'dunia dunia', 'dunia apa', 'apa dunia', 'dunia ghoib']","['ujung tanduk stop', 'tanduk stop konten', 'stop konten timnas', 'konten timnas indonesia', 'timnas indonesia kalau', 'indonesia kalau lawan', 'kalau lawan arab', 'lawan arab sudah', 'arab sudah tidak', 'sudah tidak mampu', 'tidak mampu hapus', 'mampu hapus tagar', 'hapus tagar garuda', 'tagar garuda dunia', 'garuda dunia dunia', 'dunia dunia apa', 'dunia apa dunia', 'apa dunia ghoib']"
"['main', 'indah', 'tampil', 'timnas', 'sesuai', 'citacita', 'tum', 'pssi', 'jilat', 'nya', 'indonesia', 'strategi', 'long', 'ball', 'nya']","['main indah', 'indah tampil', 'tampil timnas', 'timnas sesuai', 'sesuai citacita', 'citacita tum', 'tum pssi', 'pssi jilat', 'jilat nya', 'nya indonesia', 'indonesia strategi', 'strategi long', 'long ball', 'ball nya']","['main indah tampil', 'indah tampil timnas', 'tampil timnas sesuai', 'timnas sesuai citacita', 'sesuai citacita tum', 'citacita tum pssi', 'tum pssi jilat', 'pssi jilat nya', 'jilat nya indonesia', 'nya indonesia strategi', 'indonesia strategi long', 'strategi long ball', 'long ball nya']"
"['hasil', 'babak', 'pertama', 'timnas', 'indonesia', 'arab', 'saudi', 'sempat', 'unggul', 'skuad', 'garuda', 'kini', 'tinggal']","['hasil babak', 'babak pertama', 'pertama timnas', 'timnas indonesia', 'indonesia arab', 'arab saudi', 'saudi sempat', 'sempat unggul', 'unggul skuad', 'skuad garuda', 'garuda kini', 'kini tinggal']","['hasil babak pertama', 'babak pertama timnas', 'pertama timnas indonesia', 'timnas indonesia arab', 'indonesia arab saudi', 'arab saudi sempat', 'saudi sempat unggul', 'sempat unggul skuad', 'unggul skuad garuda', 'skuad garuda kini', 'garuda kini tinggal']"
"['skor', 'babak', 'pertama', 'timnas', 'indonesia', 'arab', 'saudi', 'kualifikasi', 'piala', 'dunia', 'garuda', 'sot', 'baca']","['skor babak', 'babak pertama', 'pertama timnas', 'timnas indonesia', 'indonesia arab', 'arab saudi', 'saudi kualifikasi', 'kualifikasi piala', 'piala dunia', 'dunia garuda', 'garuda sot', 'sot baca']","['skor babak pertama', 'babak pertama timnas', 'pertama timnas indonesia', 'timnas indonesia arab', 'indonesia arab saudi', 'arab saudi kualifikasi', 'saudi kualifikasi piala', 'kualifikasi piala dunia', 'piala dunia garuda', 'dunia garuda sot', 'garuda sot baca']"
"['sadis', 'timnas', 'indonesia', 'kena', 'php', 'arab', 'saudi']","['sadis timnas', 'timnas indonesia', 'indonesia kena', 'kena php', 'php arab', 'arab saudi']","['sadis timnas indonesia', 'timnas indonesia kena', 'indonesia kena php', 'kena php arab', 'php arab saudi']"
"['indonesia', 'semua', 'baik', 'baik', 'perintah', 'ruwet', 'timnas', 'main', 'tidak', 'hibur', 'sekali']","['indonesia semua', 'semua baik', 'baik baik', 'baik perintah', 'perintah ruwet', 'ruwet timnas', 'timnas main', 'main tidak', 'tidak hibur', 'hibur sekali']","['indonesia semua baik', 'semua baik baik', 'baik baik perintah', 'baik perintah ruwet', 'perintah ruwet timnas', 'ruwet timnas main', 'timnas main tidak', 'main tidak hibur', 'tidak hibur sekali']"
"['hasil', 'babak', 'pertama', 'timnas', 'indonesia', 'arab', 'saudi', 'sempat', 'unggul', 'skuad', 'garuda', 'kini', 'tinggal']","['hasil babak', 'babak pertama', 'pertama timnas', 'timnas indonesia', 'indonesia arab', 'arab saudi', 'saudi sempat', 'sempat unggul', 'unggul skuad', 'skuad garuda', 'garuda kini', 'kini tinggal']","['hasil babak pertama', 'babak pertama timnas', 'pertama timnas indonesia', 'timnas indonesia arab', 'indonesia arab saudi', 'arab saudi sempat', 'saudi sempat unggul', 'sempat unggul skuad', 'unggul skuad garuda', 'skuad garuda kini', 'garuda kini tinggal']"
"['moga', 'babak', 'dua', 'timnas', 'indonesia', 'balik', 'ada']","['moga babak', 'babak dua', 'dua timnas', 'timnas indonesia', 'indonesia balik', 'balik ada']","['moga babak dua', 'babak dua timnas', 'dua timnas indonesia', 'timnas indonesia balik', 'indonesia balik ada']"
"['hasil', 'babak', 'pertama', 'timnas', 'indonesia', 'arab', 'saudi', 'sempat', 'unggul', 'skuad', 'garuda', 'kini', 'tinggal']","['hasil babak', 'babak pertama', 'pertama timnas', 'timnas indonesia', 'indonesia arab', 'arab saudi', 'saudi sempat', 'sempat unggul', 'unggul skuad', 'skuad garuda', 'garuda kini', 'kini tinggal']","['hasil babak pertama', 'babak pertama timnas', 'pertama timnas indonesia', 'timnas indonesia arab', 'indonesia arab saudi', 'arab saudi sempat', 'saudi sempat unggul', 'sempat unggul skuad', 'unggul skuad garuda', 'skuad garuda kini', 'garuda kini tinggal']"
"['ayo', 'semangat', 'timnas', 'indonesia']","['ayo semangat', 'semangat timnas', 'timnas indonesia']","['ayo semangat timnas', 'semangat timnas indonesia']"
"['baru', 'timnas', 'indonesia', 'masa', 'main', 'tahan', 'masa', 'ngandalkan', 'counter', 'attack', 'mana', 'main', 'total', 'football', 'laahh', 'indonesia', 'back', 'tahan', 'lawan', 'irak', 'coach', 'pat']","['baru timnas', 'timnas indonesia', 'indonesia masa', 'masa main', 'main tahan', 'tahan masa', 'masa ngandalkan', 'ngandalkan counter', 'counter attack', 'attack mana', 'mana main', 'main total', 'total football', 'football laahh', 'laahh indonesia', 'indonesia back', 'back tahan', 'tahan lawan', 'lawan irak', 'irak coach', 'coach pat']","['baru timnas indonesia', 'timnas indonesia masa', 'indonesia masa main', 'masa main tahan', 'main tahan masa', 'tahan masa ngandalkan', 'masa ngandalkan counter', 'ngandalkan counter attack', 'counter attack mana', 'attack mana main', 'mana main total', 'main total football', 'total football laahh', 'football laahh indonesia', 'laahh indonesia back', 'indonesia back tahan', 'back tahan lawan', 'tahan lawan irak', 'lawan irak coach', 'irak coach pat']"
"['timnas', 'indonesia', 'mai', 'jelek']","['timnas indonesia', 'indonesia mai', 'mai jelek']","['timnas indonesia mai', 'indonesia mai jelek']"
"['hasil', 'babak', 'pertama', 'timnas', 'indonesia', 'arab', 'saudi', 'sempat', 'unggul', 'skuad', 'garuda', 'kini', 'tinggal']","['hasil babak', 'babak pertama', 'pertama timnas', 'timnas indonesia', 'indonesia arab', 'arab saudi', 'saudi sempat', 'sempat unggul', 'unggul skuad', 'skuad garuda', 'garuda kini', 'kini tinggal']","['hasil babak pertama', 'babak pertama timnas', 'pertama timnas indonesia', 'timnas indonesia arab', 'indonesia arab saudi', 'arab saudi sempat', 'saudi sempat unggul', 'sempat unggul skuad', 'unggul skuad garuda', 'skuad garuda kini', 'garuda kini tinggal']"
"['selamat', 'tinggal', 'piala', 'dunia', 'grid', 'main', 'indonesia', 'hapus', 'harap', 'saksi', 'indonesia', 'lolos', 'piala', 'dunia', 'indonesia', 'timnasday', 'timnas', 'indonesiavsarabsaudi', 'pialadunia']","['selamat tinggal', 'tinggal piala', 'piala dunia', 'dunia grid', 'grid main', 'main indonesia', 'indonesia hapus', 'hapus harap', 'harap saksi', 'saksi indonesia', 'indonesia lolos', 'lolos piala', 'piala dunia', 'dunia indonesia', 'indonesia timnasday', 'timnasday timnas', 'timnas indonesiavsarabsaudi', 'indonesiavsarabsaudi pialadunia']","['selamat tinggal piala', 'tinggal piala dunia', 'piala dunia grid', 'dunia grid main', 'grid main indonesia', 'main indonesia hapus', 'indonesia hapus harap', 'hapus harap saksi', 'harap saksi indonesia', 'saksi indonesia lolos', 'indonesia lolos piala', 'lolos piala dunia', 'piala dunia indonesia', 'dunia indonesia timnasday', 'indonesia timnasday timnas', 'timnasday timnas indonesiavsarabsaudi', 'timnas indonesiavsarabsaudi pialadunia']"
"['bukti', 'lawan', 'negara', 'level', 'jauh', 'atas', 'indonesia', 'malah', 'milih', 'mark', 'klok', 'stamina', 'kurang', 'akhir', 'lawan', 'iraq', 'blunder', 'amp', 'sering', 'blundee', 'maaf', 'klok', 'emang', 'sudah', 'tidak', 'layak', 'masuk', 'timnas', 'level', 'sekarang', 'kata', 'ivar', 'cedera', 'maen', 'terus', 'club']","['bukti lawan', 'lawan negara', 'negara level', 'level jauh', 'jauh atas', 'atas indonesia', 'indonesia malah', 'malah milih', 'milih mark', 'mark klok', 'klok stamina', 'stamina kurang', 'kurang akhir', 'akhir lawan', 'lawan iraq', 'iraq blunder', 'blunder amp', 'amp sering', 'sering blundee', 'blundee maaf', 'maaf klok', 'klok emang', 'emang sudah', 'sudah tidak', 'tidak layak', 'layak masuk', 'masuk timnas', 'timnas level', 'level sekarang', 'sekarang kata', 'kata ivar', 'ivar cedera', 'cedera maen', 'maen terus', 'terus club']","['bukti lawan negara', 'lawan negara level', 'negara level jauh', 'level jauh atas', 'jauh atas indonesia', 'atas indonesia malah', 'indonesia malah milih', 'malah milih mark', 'milih mark klok', 'mark klok stamina', 'klok stamina kurang', 'stamina kurang akhir', 'kurang akhir lawan', 'akhir lawan iraq', 'lawan iraq blunder', 'iraq blunder amp', 'blunder amp sering', 'amp sering blundee', 'sering blundee maaf', 'blundee maaf klok', 'maaf klok emang', 'klok emang sudah', 'emang sudah tidak', 'sudah tidak layak', 'tidak layak masuk', 'layak masuk timnas', 'masuk timnas level', 'timnas level sekarang', 'level sekarang kata', 'sekarang kata ivar', 'kata ivar cedera', 'ivar cedera maen', 'cedera maen terus', 'maen terus club']"
"['tajam', 'menit', 'pertama', 'sisa', 'memble', 'akhir', 'babak', 'pertama', 'apa', 'benah', 'timnas', 'indonesia', 'babak', 'dua', 'timnasday', 'selamanyagaruda']","['tajam menit', 'menit pertama', 'pertama sisa', 'sisa memble', 'memble akhir', 'akhir babak', 'babak pertama', 'pertama apa', 'apa benah', 'benah timnas', 'timnas indonesia', 'indonesia babak', 'babak dua', 'dua timnasday', 'timnasday selamanyagaruda']","['tajam menit pertama', 'menit pertama sisa', 'pertama sisa memble', 'sisa memble akhir', 'memble akhir babak', 'akhir babak pertama', 'babak pertama apa', 'pertama apa benah', 'apa benah timnas', 'benah timnas indonesia', 'timnas indonesia babak', 'indonesia babak dua', 'babak dua timnasday', 'dua timnasday selamanyagaruda']"
"['jujurjujuran', 'kualitas', 'timnas', 'tidak', 'kalah', 'jauh', 'orangorangan', 'arab', 'cuma', 'tidak', 'fokus', 'main', 'liga', 'lokal', 'indonesia', 'njinglah']","['jujurjujuran kualitas', 'kualitas timnas', 'timnas tidak', 'tidak kalah', 'kalah jauh', 'jauh orangorangan', 'orangorangan arab', 'arab cuma', 'cuma tidak', 'tidak fokus', 'fokus main', 'main liga', 'liga lokal', 'lokal indonesia', 'indonesia njinglah']","['jujurjujuran kualitas timnas', 'kualitas timnas tidak', 'timnas tidak kalah', 'tidak kalah jauh', 'kalah jauh orangorangan', 'jauh orangorangan arab', 'orangorangan arab cuma', 'arab cuma tidak', 'cuma tidak fokus', 'tidak fokus main', 'fokus main liga', 'main liga lokal', 'liga lokal indonesia', 'lokal indonesia njinglah']"
"['afc', 'qualifiers', 'road', 'round', 'group', 'indonesia', 'arab', 'saudi', 'sempat', 'unggul', 'awal', 'babak', 'pertama', 'indonesia', 'tinggal', 'arab', 'saudi', 'laku', 'comeback', 'ayo', 'babak', 'dua', 'baik', 'main', 'timnas', 'timnasindonesia', 'timnasday', 'kitagaruda']","['afc qualifiers', 'qualifiers road', 'road round', 'round group', 'group indonesia', 'indonesia arab', 'arab saudi', 'saudi sempat', 'sempat unggul', 'unggul awal', 'awal babak', 'babak pertama', 'pertama indonesia', 'indonesia tinggal', 'tinggal arab', 'arab saudi', 'saudi laku', 'laku comeback', 'comeback ayo', 'ayo babak', 'babak dua', 'dua baik', 'baik main', 'main timnas', 'timnas timnasindonesia', 'timnasindonesia timnasday', 'timnasday kitagaruda']","['afc qualifiers road', 'qualifiers road round', 'road round group', 'round group indonesia', 'group indonesia arab', 'indonesia arab saudi', 'arab saudi sempat', 'saudi sempat unggul', 'sempat unggul awal', 'unggul awal babak', 'awal babak pertama', 'babak pertama indonesia', 'pertama indonesia tinggal', 'indonesia tinggal arab', 'tinggal arab saudi', 'arab saudi laku', 'saudi laku comeback', 'laku comeback ayo', 'comeback ayo babak', 'ayo babak dua', 'babak dua baik', 'dua baik main', 'baik main timnas', 'main timnas timnasindonesia', 'timnas timnasindonesia timnasday', 'timnasindonesia timnasday kitagaruda']"
